player_id,artist,song_split,album_split_0,album_split_1,album_split_2,midi_filepath
3,Andy Laverne,train,val,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/Un poco loco.mid
6,Bill Cunliffe,test,train,train,train,midi_brad/studio/Bill Cunliffe/That Time of Year/'Tis the Season.mid
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Russian Peasant/Russian Peasant.mid
0,Abdullah Ibrahim,train,test,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/District 6.mid
26,Oscar Peterson,train,train,train,train,midi_brad/studio/Oscar Peterson/Tracks (Remastered)/Just a Gigolo - Remastered.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Dites-Moi.mid
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol. 3/Sweet And Lovely.mid
12,Dick Hyman,val,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Ill Wind.mid
12,Dick Hyman,train,train,train,train,"midi_brad/studio/Dick Hyman/Broadway Songbook/Let's Do It, Let's Fall In Love.mid"
13,Duke Jordan,train,train,test,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/The Bullet (Shinkansen).mid"
0,Abdullah Ibrahim,train,val,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/Tokai.mid
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Aunt Hagar's Blues.mid
28,Roland Hanna,test,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Miles Ahead.mid
5,Barry Harris,train,test,train,test,midi_brad/studio/Barry Harris/Solo/How High The Moon.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/There Will Never Be Another You.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Emaline.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/I Can't Get Started.mid
27,Ray Bryant,train,train,train,train,midi_brad/studio/Ray Bryant/Alone With The Blues/My Blues (Blues 5).mid
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol.2/You Go To My Head.mid
14,Ellis Marsalis,train,train,train,test,midi_brad/studio/Ellis Marsalis/Duke In Blue/Just Squeeze Me (But Don't Tease Me).mid
25,Kenny Barron,train,val,train,train,"midi_brad/studio/Kenny Barron/Oscar, With Love -  The Songs of Oscar Peterson/The Smudge.mid"
10,Dave McKenna,train,test,val,train,midi_brad/studio/Dave McKenna/Dancing In The Dark/I Guess I'll Have To Change My Plans.mid
16,Fred Hersch,test,train,train,train,midi_brad/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/Think of One.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Ode to Duke Ellington (At Duke's Place)/Solitude.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/The Quilt.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/In a Sentimental Mood.mid
22,Joanne Brackeen,train,train,train,train,"midi_brad/studio/Joanne Brackeen/Popsicle Illusion/Bess, You Is My Woman Now.mid"
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol.2/All Of You.mid
12,Dick Hyman,train,test,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Little Girl Blue.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/Prelude 'For Coltrane'.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Sophisticated Lady.mid
25,Kenny Barron,train,train,train,train,midi_brad/studio/Kenny Barron/At The Piano/Misterioso.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Afterglow.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Prisoner Of Love.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/In Recital (Live)/Thinking About Bix.mid
25,Kenny Barron,val,train,train,val,midi_brad/studio/Kenny Barron/Peruvian Blue/Here's That Rainy Day.mid
22,Joanne Brackeen,test,val,train,train,midi_brad/studio/Joanne Brackeen/Mythical Magic/Minued.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/Dust.mid
27,Ray Bryant,train,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/I Gotta Right to Sing the Blues.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Sweet Savannah Sue.mid
4,Art Tatum,val,train,val,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/What Does It Take.mid"
11,Denny Zeitlin,train,train,test,test,midi_brad/studio/Denny Zeitlin/Wherever You Are/Last Night When We Were Young.mid
15,Erroll Garner,train,test,train,val,midi_brad/studio/Erroll Garner/Solitaire/Then You've Never Been Blue.mid
3,Andy Laverne,test,test,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/Wail.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/The Best Thing For You Is Me.mid
4,Art Tatum,train,train,val,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Judy.mid"
4,Art Tatum,train,train,test,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Humoresque.mid"
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/Have You Met Miss Jones sequence - 2.mid
6,Bill Cunliffe,test,test,test,train,midi_brad/studio/Bill Cunliffe/Playground Swing/I've Been Working On the Railroad.mid
23,John Hicks,val,train,val,train,midi_brad/studio/John Hicks/Hicks Time/After The Morning.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/This Can't Be Love.mid"
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/I Cover The Waterfront.mid"
23,John Hicks,train,train,test,train,midi_brad/studio/John Hicks/Hicks Time/Redd's Blues.mid
17,George Cables,val,val,train,train,midi_brad/studio/George Cables/You Don't Know Me Volume I/Spookarella.mid
12,Dick Hyman,train,train,train,train,"midi_brad/studio/Dick Hyman/In Recital (Live)/No, No, Nanette -  Tea for Two.mid"
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol. 3/Reflections.mid
12,Dick Hyman,test,train,train,train,midi_brad/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/My Ship.mid
18,George Shearing,train,train,test,train,midi_brad/studio/George Shearing/The Shearing Piano/Sigh No More.mid
10,Dave McKenna,train,val,val,train,midi_brad/studio/Dave McKenna/Dancing In The Dark/By Myself.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Blue Moon.mid"
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Dream Time/Blue Bolero - Blue Bolero III.mid
18,George Shearing,train,train,test,train,midi_brad/studio/George Shearing/The Shearing Piano/Reverie.mid
1,Alan Broadbent,train,train,test,train,midi_brad/studio/Alan Broadbent/To the Evening Star/Full Moon and Empty Arms.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/Without A Song.mid"
22,Joanne Brackeen,train,test,train,train,midi_brad/studio/Joanne Brackeen/Mythical Magic/Foreign Ray.mid
10,Dave McKenna,train,val,test,train,midi_brad/studio/Dave McKenna/Dancing In The Dark/Alone Together.mid
20,Horace Parlan,train,train,train,train,midi_brad/studio/Horace Parlan/In Copenhagen/I'm Getting Sentimental Over You.mid
4,Art Tatum,train,test,train,val,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Body And Soul.mid"
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol. 3/In Walked Bud.mid
13,Duke Jordan,train,train,val,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Downstairs Jam.mid"
7,Brad Mehldau,val,train,train,val,midi_brad/studio/Brad Mehldau/Suite -  April 2020/IX. waiting.mid
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Solo/Improvisation 3.mid
18,George Shearing,val,train,train,train,midi_brad/studio/George Shearing/Piano/Am I Blue.mid
27,Ray Bryant,train,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/Black and Blue.mid
29,Tete Montoliu,test,val,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol. 4/The Way You Look Tonight.mid
22,Joanne Brackeen,train,val,train,train,midi_brad/studio/Joanne Brackeen/Mythical Magic/Transition.mid
4,Art Tatum,train,test,train,test,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Blue Lou.mid"
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Stars Fell On Alabama.mid"
4,Art Tatum,train,train,test,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Where Or When.mid"
16,Fred Hersch,val,test,val,train,midi_brad/studio/Fred Hersch/Songs From Home/Solitude.mid
16,Fred Hersch,train,train,train,train,midi_brad/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/Ask Me Now.mid
0,Abdullah Ibrahim,val,val,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/In The Evening.mid
15,Erroll Garner,test,train,train,train,midi_brad/studio/Erroll Garner/Afternoon Of An Elf/Sleep.mid
3,Andy Laverne,train,val,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/The fruit.mid
12,Dick Hyman,test,val,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/I Wish I Were In Love Again.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Duke Ellington Piano Solos/Single Petal of a Rose.mid
14,Ellis Marsalis,train,train,train,train,midi_brad/studio/Ellis Marsalis/Ruminations in New York/When First We Met.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/Don't Explain.mid
13,Duke Jordan,train,train,train,val,midi_brad/studio/Duke Jordan/One For The Library/Yesterdays.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/The Sheikh.mid
5,Barry Harris,train,val,train,test,midi_brad/studio/Barry Harris/Solo/My Heart Stood Still.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Handful of Keys.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/Solo Piano Compositions/Waltz For Red - for Red Mitchell.mid
10,Dave McKenna,train,val,test,train,"midi_brad/studio/Dave McKenna/Dancing In The Dark/Oh, But I Do.mid"
0,Abdullah Ibrahim,test,train,test,test,midi_brad/studio/Abdullah Ibrahim/The Song Is My Story/Unfettered Muken.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Night And Day.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Blues in the Night -  Dick Hyman Plays Harold Arlen/A Woman's Prerogative.mid
18,George Shearing,train,test,train,test,midi_brad/studio/George Shearing/Grand Piano/Mack The Knife.mid
6,Bill Cunliffe,test,train,train,test,"midi_brad/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/Back At The Chicken Shack.mid"
5,Barry Harris,train,val,train,val,midi_brad/studio/Barry Harris/Solo/Monk's Mood.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Autumn Leaves.mid
11,Denny Zeitlin,train,test,train,train,midi_brad/studio/Denny Zeitlin/Homecoming/Mayfly.mid
1,Alan Broadbent,train,train,val,train,midi_brad/studio/Alan Broadbent/To the Evening Star/Brother Ralf.mid
26,Oscar Peterson,train,train,train,val,midi_brad/studio/Oscar Peterson/1951/I'm Forever Blowing Bubbles.mid
19,Hank Jones,train,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/Sunday - Instrumental.mid
7,Brad Mehldau,val,train,train,val,midi_brad/studio/Brad Mehldau/Suite -  April 2020/II. stepping outside.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Jubilee Stomp.mid
23,John Hicks,train,train,val,train,midi_brad/studio/John Hicks/Hicks Time/Steadfast.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/Sing Me Not a Ballad.mid
27,Ray Bryant,train,train,test,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/If I Can Just Make It into Heaven.mid
0,Abdullah Ibrahim,train,val,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/Once Upon A Midnight.mid
0,Abdullah Ibrahim,train,train,val,val,midi_brad/studio/Abdullah Ibrahim/The Song Is My Story/Kalahari Pleiades.mid
26,Oscar Peterson,train,train,train,train,midi_brad/studio/Oscar Peterson/Tracks (Remastered)/A Little Jazz Exercise - Remastered.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/My Favorite Things.mid
26,Oscar Peterson,val,train,train,test,midi_brad/studio/Oscar Peterson/1951/The Man I Love.mid
21,Jessica Williams,val,train,train,train,midi_brad/studio/Jessica Williams/All Alone/As Time Goes By.mid
4,Art Tatum,test,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/They Can't Take That Away From Me.mid"
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/Yellow Dolphin Street/Yellow Dolphin Street.mid
1,Alan Broadbent,train,train,val,train,midi_brad/studio/Alan Broadbent/To the Evening Star/Bud Meets Carl.mid
4,Art Tatum,val,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/There Will Never Be Another You.mid"
2,Alan Pasqua,train,train,val,train,midi_brad/studio/Alan Pasqua/Soliloquy/In a Sentimental Mood.mid
20,Horace Parlan,train,val,train,val,midi_brad/studio/Horace Parlan/Musically Yours/Lullaby of the leaves.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Blue Lou.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Day Dream.mid
4,Art Tatum,val,train,val,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Taboo.mid"
12,Dick Hyman,train,train,train,train,"midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Oh, What A Beautiful Morning.mid"
26,Oscar Peterson,train,train,train,val,midi_brad/studio/Oscar Peterson/1951/Pennies From Heaven.mid
6,Bill Cunliffe,train,train,train,test,"midi_brad/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/That Warm Feeling.mid"
5,Barry Harris,train,test,train,val,midi_brad/studio/Barry Harris/Solo/Hallucinations.mid
19,Hank Jones,train,val,train,test,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/If I Had You.mid
13,Duke Jordan,train,train,test,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Dance in Plaid.mid"
19,Hank Jones,val,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/I've Got A Feeling I'm Falling - Instrumental.mid
20,Horace Parlan,train,train,train,train,midi_brad/studio/Horace Parlan/In Copenhagen/Melancholia.mid
12,Dick Hyman,train,test,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/You Took Advantage Of Me.mid
26,Oscar Peterson,train,train,train,val,midi_brad/studio/Oscar Peterson/1951/Whispering.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/Emaline.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Were Thine That Special Face.mid
18,George Shearing,train,train,train,train,midi_brad/studio/George Shearing/Piano/You're My Everything.mid
17,George Cables,train,train,train,val,"midi_brad/studio/George Cables/You Don't Know Me, Vol. 2/Ana Marie.mid"
5,Barry Harris,test,train,test,train,midi_brad/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Dancing In The Dark.mid
13,Duke Jordan,test,train,test,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Midnite Bump.mid"
26,Oscar Peterson,train,train,train,train,midi_brad/studio/Oscar Peterson/Tracks (Remastered)/Dancing on the Ceiling - Remastered.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Some Enchanted Evening.mid
20,Horace Parlan,train,train,val,train,midi_brad/studio/Horace Parlan/The Maestro/Alone Together.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/These Foolish Things.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Squeeze Me.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Easy Street/Cat's Cradle.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Prelude to a Kiss.mid
6,Bill Cunliffe,train,test,test,train,midi_brad/studio/Bill Cunliffe/Playground Swing/Chim Chim Chir-Ee.mid
6,Bill Cunliffe,train,val,val,train,midi_brad/studio/Bill Cunliffe/Playground Swing/Over the Rainbow.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/Solo Piano Compositions/Elbow Room - for John Coltrane.mid
17,George Cables,train,val,train,train,midi_brad/studio/George Cables/You Don't Know Me Volume I/Lullaby.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Boulevard Of Broken Dreams.mid"
13,Duke Jordan,val,test,train,train,midi_brad/studio/Duke Jordan/In Copenhagen/All the Things You Are.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/Blues For A Hip King.mid
20,Horace Parlan,test,val,train,test,midi_brad/studio/Horace Parlan/Musically Yours/Musically yours.mid
15,Erroll Garner,train,train,val,train,midi_brad/studio/Erroll Garner/Soliloquy/Don't Take Your Love from Me.mid
26,Oscar Peterson,train,train,train,test,midi_brad/studio/Oscar Peterson/1951/Body And Soul.mid
29,Tete Montoliu,test,train,test,val,midi_brad/studio/Tete Montoliu/Solo Piano/Una Gitarra.mid
12,Dick Hyman,train,val,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/This Can't Be Love.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Dream Time/Genesis.mid
2,Alan Pasqua,val,train,val,train,midi_brad/studio/Alan Pasqua/Soliloquy/I See Your Face Before Me.mid
25,Kenny Barron,train,train,train,train,midi_brad/studio/Kenny Barron/At The Piano/Rhythm-a-Ning.mid
7,Brad Mehldau,val,train,train,test,midi_brad/studio/Brad Mehldau/Suite -  April 2020/VII. - the day moves by -.mid
25,Kenny Barron,train,train,val,train,midi_brad/studio/Kenny Barron/Golden Lotus/Darn That Dream.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/Scrapple From The Apple.mid
12,Dick Hyman,test,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/The Gentleman Is A Dope.mid
5,Barry Harris,val,val,train,test,midi_brad/studio/Barry Harris/Solo/Cherokee.mid
10,Dave McKenna,test,test,test,train,midi_brad/studio/Dave McKenna/Dancing In The Dark/A Gal In Calico.mid
17,George Cables,train,train,train,val,"midi_brad/studio/George Cables/You Don't Know Me, Vol. 2/Waltz for Debby.mid"
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/Have You Met Miss Jones Sequence - 3.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Dream Time/Did You Hear That Sound.mid
12,Dick Hyman,val,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/A Sleepin' Bee.mid
13,Duke Jordan,train,train,val,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Foxie Cakes.mid"
27,Ray Bryant,train,train,train,train,midi_brad/studio/Ray Bryant/Alone With The Blues/Me And The Blues (Blues 1).mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/I Got It Bad and That Ain't Good.mid
19,Hank Jones,train,test,train,test,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Sophisticated Lady.mid
16,Fred Hersch,train,train,train,train,midi_brad/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/Evidence.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/Solo Piano Compositions/Simple Things - for Dexter Gordon.mid
10,Dave McKenna,test,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/Have You Met Miss Jones-Sequence - 1.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Swing Me No Waltzes.mid
4,Art Tatum,train,test,train,val,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Willow Weep For Me.mid"
17,George Cables,train,test,train,train,midi_brad/studio/George Cables/You Don't Know Me Volume I/Helen's Song.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/Ill Wind.mid"
26,Oscar Peterson,train,train,train,train,midi_brad/studio/Oscar Peterson/Tracks (Remastered)/Give Me the Simple Life - Remastered.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Afternoon Of An Elf/Salud Segovia.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Don't Blame Me.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/African Ripples.mid
13,Duke Jordan,train,train,val,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/If I Did - Would You.mid"
10,Dave McKenna,test,train,train,train,midi_brad/studio/Dave McKenna/Dave Fingers McKenna/Blues Mainly Tin Roof.mid
6,Bill Cunliffe,train,test,test,train,midi_brad/studio/Bill Cunliffe/Playground Swing/It's a Small World.mid
23,John Hicks,test,train,test,train,midi_brad/studio/John Hicks/Hicks Time/Naomi's Love Song.mid
17,George Cables,test,train,train,val,"midi_brad/studio/George Cables/You Don't Know Me, Vol. 2/Stella by Starlight.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Soliloquy.mid
13,Duke Jordan,train,train,train,test,midi_brad/studio/Duke Jordan/One For The Library/Tea ForTwoStar Dust.mid
8,Cedar Walton,train,val,test,train,midi_brad/studio/Cedar Walton/Blues For Myself (Piano Solo)/Sixth Avenue.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/All Alone.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/Lucky To Be Me.mid
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Solo/Improvisation 1.mid
6,Bill Cunliffe,train,train,train,train,midi_brad/studio/Bill Cunliffe/That Time of Year/O Christmas Tree.mid
23,John Hicks,train,train,val,train,midi_brad/studio/John Hicks/Hicks Time/Peanut Butter.mid
2,Alan Pasqua,train,train,test,train,midi_brad/studio/Alan Pasqua/Soliloquy/Girl from the North Country.mid
4,Art Tatum,test,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/Gone With The Wind.mid"
13,Duke Jordan,train,train,train,test,midi_brad/studio/Duke Jordan/One For The Library/Everything Happens To Me.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/All Through The Night.mid
5,Barry Harris,train,train,test,train,midi_brad/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Body And Soul.mid
29,Tete Montoliu,val,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol. 3/Monk's Mood.mid
19,Hank Jones,train,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/Please Don't Talk About Me When I'm Gone - Instrumental.mid
5,Barry Harris,train,test,train,test,"midi_brad/studio/Barry Harris/Solo/So Far, So Good.mid"
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/The Man I Love.mid
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol.2/Softly As In A Morning Sunrise.mid
3,Andy Laverne,train,train,train,train,midi_brad/studio/Andy Laverne/Tadd's Delight/Soultrane.mid
26,Oscar Peterson,train,train,val,train,"midi_brad/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/I Should Care - Live.mid"
27,Ray Bryant,train,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/Tin Roof Blues.mid
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/Too Young to Go Steady.mid
22,Joanne Brackeen,train,val,train,train,midi_brad/studio/Joanne Brackeen/Mythical Magic/Told You So.mid
2,Alan Pasqua,test,train,val,train,midi_brad/studio/Alan Pasqua/Soliloquy/I Got It Bad and That Ain't Good.mid
15,Erroll Garner,val,train,test,train,midi_brad/studio/Erroll Garner/Soliloquy/If I Had You.mid
13,Duke Jordan,train,train,train,val,midi_brad/studio/Duke Jordan/One For The Library/How Deep Is the Ocean.mid
4,Art Tatum,test,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/You're Driving Me Crazy.mid"
12,Dick Hyman,test,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/I'm Goin' to See My Ma.mid
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol.2/Blues For Nuria.mid
6,Bill Cunliffe,train,train,train,val,"midi_brad/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/Corcovado.mid"
0,Abdullah Ibrahim,test,train,val,test,midi_brad/studio/Abdullah Ibrahim/The Song Is My Story/Threshold.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Bali Ha'i.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/I've Got the World On A String.mid
